ocid,tender/id,tender/title,buyer/name,tenderclassification/description,tender/procurementMethod,amount,num_tenderers,duration_days,flag_single_bidder,flag_zero_bidders,flag_short_window,flag_non_open,flag_high_value,flag_buyer_concentration,flag_round_amount,ml_anomaly_flag,anomaly_score,risk_score,risk_tier,risk_explanation
ocds-kjhdrl-2017_BTC_1603_6,2017_BTC_1603_6,TN-104/6,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6321787.0,2,180,0,0,0,0,0,0,0,0,0.006113977881972099,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1613_9,2017_BTC_1613_9,TN-109/9,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6629810.0,2,180,0,0,0,0,0,0,0,0,0.005937191556771859,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1613_6,2017_BTC_1613_6,TN-109/6,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6329193.0,2,180,0,0,0,0,0,0,0,0,0.006113977881972099,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1740_3,2017_BTC_1740_3,TN_118_10,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9683888.0,2,180,0,0,0,0,0,0,0,0,0.006120531517762151,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1580_8,2017_BTC_1580_8,TN-99/8,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9368263.0,2,180,0,0,0,0,0,0,0,0,0.005860890256698115,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1652_2,2017_BTC_1652_2,BTC/AOP/2016-17/34,Bodoland Territorial Council-PWD,Civil Works,Open Tender,5937026.0,2,180,0,0,0,0,0,0,0,0,0.006285385246445285,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1659_15,2017_BTC_1659_15,BTC/AOP/2016-17/72,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9475164.0,2,180,0,0,0,0,0,0,0,0,0.006042577193256737,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1603_8,2017_BTC_1603_8,TN-104/8,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7170234.0,2,180,0,0,0,0,0,0,0,0,0.00581421254309944,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1716_2,2017_BTC_1716_2,TN_135_2,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9743933.0,2,180,0,0,0,0,0,0,0,0,0.005887236945314345,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1677_2,2017_BTC_1677_2,TN_No_119_2,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9354992.0,2,180,0,0,0,0,0,0,0,0,0.005860890256698115,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1792_8,2017_BTC_1792_8,TN_139_8,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7189891.0,2,180,0,0,0,0,0,0,0,0,0.006168867049896165,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1613_10,2017_BTC_1613_10,TN-109/10,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6724655.0,2,180,0,0,0,0,0,0,0,0,0.005937191556771859,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_7,2017_BTC_1727_7,BTC/AOP/2016-17/88,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7635782.0,2,180,0,0,0,0,0,0,0,0,0.006294723899067267,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1747_2,2017_BTC_1747_2,TN_138/02,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6614976.0,2,180,0,0,0,0,0,0,0,0,0.005937191556771859,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1603_7,2017_BTC_1603_7,TN-104/7,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6334663.0,2,180,0,0,0,0,0,0,0,0,0.006113977881972099,0.09,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_ID_2352_1,2017_ID_2352_1,DTW I/S with Solar Power at Behali area -5 nos.(Ginjia  DTW-7 points) under State Plan of 2016-17 for Group1,Irrigation Department,Civil Works,Open Tender,9820000.0,2,180,0,0,0,0,0,0,0,0,0.005269169163389487,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1652_21,2017_BTC_1652_21,BTC/AOP/2016-17/53,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9197024.0,2,180,0,0,0,0,0,0,0,0,0.00521298870139475,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1603_3,2017_BTC_1603_3,TN-104/3,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7467695.0,2,180,0,0,0,0,0,0,0,0,0.005284099798033792,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1603_4,2017_BTC_1603_4,TN-104/4,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7267981.0,2,180,0,0,0,0,0,0,0,0,0.00562160414706403,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1603_9,2017_BTC_1603_9,TN-104/9,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7284406.0,2,180,0,0,0,0,0,0,0,0,0.00562160414706403,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1659_16,2017_BTC_1659_16,BTC/AOP/2016-17/73,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9166936.0,2,180,0,0,0,0,0,0,0,0,0.005494257373886646,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1659_11,2017_BTC_1659_11,BTC/AOP/2016-17/68,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7470998.0,2,180,0,0,0,0,0,0,0,0,0.005284099798033792,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1733_9,2017_BTC_1733_9,TN_136_9,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7280199.0,2,180,0,0,0,0,0,0,0,0,0.00562160414706403,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1712_2,2017_BTC_1712_2,TN_133_2,Bodoland Territorial Council-PWD,Civil Works,Open Tender,5934117.0,2,180,0,0,0,0,0,0,0,0,0.005632567611750794,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1652_20,2017_BTC_1652_20,BTC/AOP/2016-17/52,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9828935.0,2,180,0,0,0,0,0,0,0,0,0.005303909139322216,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1580_12,2017_BTC_1580_12,TN-99/12,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9287651.0,2,180,0,0,0,0,0,0,0,0,0.00521298870139475,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1677_1,2017_BTC_1677_1,TN_No_119_1,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9820000.0,2,180,0,0,0,0,0,0,0,0,0.005303909139322216,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1659_2,2017_BTC_1659_2,BTC/AOP/2016-17/59,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7295009.0,2,180,0,0,0,0,0,0,0,0,0.00562160414706403,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1652_25,2017_BTC_1652_25,BTC/AOP/2016-17/57,Bodoland Territorial Council-PWD,Civil Works,Open Tender,5906799.0,2,180,0,0,0,0,0,0,0,0,0.005632567611750794,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1573_11,2017_BTC_1573_11,TN-98/11,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9210893.0,2,180,0,0,0,0,0,0,0,0,0.00521298870139475,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1580_5,2017_BTC_1580_5,TN-99/5,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9239985.0,2,180,0,0,0,0,0,0,0,0,0.00521298870139475,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1613_11,2017_BTC_1613_11,TN-109/11,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6778212.0,2,180,0,0,0,0,0,0,0,0,0.005447705390450586,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1604_15,2017_BTC_1604_15,TN-105/15,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9261179.0,2,180,0,0,0,0,0,0,0,0,0.00521298870139475,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_36,2017_BTC_1727_36,BTC/AOP/2016-17/117,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9838409.0,2,180,0,0,0,0,0,0,0,0,0.005303909139322216,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_3113_4,2017_BTC_3113_4,TN_267_4,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9199416.0,2,180,0,0,0,0,0,0,0,0,0.00521298870139475,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_3751_2,2017_BTC_3751_2,TN_136_19,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9823475.0,2,180,0,0,0,0,0,0,0,0,0.005303909139322216,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_2338_6,2017_BTC_2338_6,TN_190_6,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7469969.0,2,180,0,0,0,0,0,0,0,0,0.005284099798033792,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1604_6,2017_BTC_1604_6,TN-105/6,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7356833.0,2,180,0,0,0,0,0,0,0,0,0.005108442509525024,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_BTC_1315_4,2016_BTC_1315_4,BTC/SA(15-16)/RD-1061,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7426137.0,2,180,0,0,0,0,0,0,0,0,0.005284099798033792,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1733_6,2017_BTC_1733_6,TN_136_6,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9856449.0,2,180,0,0,0,0,0,0,0,0,0.005303909139322216,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1652_14,2017_BTC_1652_14,BTC/AOP/2016-17/46,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9858604.0,2,180,0,0,0,0,0,0,0,0,0.005303909139322216,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1605_1,2017_BTC_1605_1,BTC/SA(15-16)/RD-1061,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7426137.0,2,180,0,0,0,0,0,0,0,0,0.005284099798033792,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_4,2017_BTC_1727_4,BTC/AOP/2016-17/85,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7417488.0,2,180,0,0,0,0,0,0,0,0,0.00550777141365788,0.08,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1613_12,2017_BTC_1613_12,TN-109/12,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9792297.0,2,180,0,0,0,0,0,0,0,0,0.004833662682275808,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1580_11,2017_BTC_1580_11,TN-99/11,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9998231.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1580_10,2017_BTC_1580_10,TN-99/10,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9999119.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1792_2,2017_BTC_1792_2,TN_139_2,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9870301.0,2,180,0,0,0,0,0,0,0,0,0.004862113959741343,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1613_14,2017_BTC_1613_14,TN-109/14,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9988080.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1604_18,2017_BTC_1604_18,TN-105/18,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9799892.0,2,180,0,0,0,0,0,0,0,0,0.004833662682275808,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_11,2017_BTC_1727_11,BTC/AOP/2016-17/92,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6465278.0,2,180,0,0,0,0,0,0,0,0,0.0046042085997455295,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_20,2017_BTC_1727_20,BTC/AOP/2016-17/101,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9799902.0,2,180,0,0,0,0,0,0,0,0,0.004833662682275808,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1580_13,2017_BTC_1580_13,TN-99/13,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9996119.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1580_14,2017_BTC_1580_14,TN-99/14,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9994709.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1580_15,2017_BTC_1580_15,TN-99/15,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9987256.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_13,2017_BTC_1727_13,BTC/AOP/2016-17/94,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9999984.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1580_1,2017_BTC_1580_1,TN-99/1,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9981701.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1677_4,2017_BTC_1677_4,TN_No_119_4,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9792385.0,2,180,0,0,0,0,0,0,0,0,0.004833662682275808,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1733_13,2017_BTC_1733_13,TN_136_13,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9979488.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1604_1,2017_BTC_1604_1,TN-105/1,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9989677.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1714_5,2017_BTC_1714_5,TN_128_5,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6480347.0,2,180,0,0,0,0,0,0,0,0,0.0046042085997455295,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1716_1,2017_BTC_1716_1,TN_135_1,Bodoland Territorial Council-PWD,Civil Works,Open Tender,8749013.0,2,180,0,0,0,0,0,0,0,0,0.0044197647930789286,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1792_3,2017_BTC_1792_3,TN_139_3,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9978766.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1603_5,2017_BTC_1603_5,TN-104/5,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7145552.0,2,180,0,0,0,0,0,0,0,0,0.004610515360213174,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1659_20,2017_BTC_1659_20,BTC/AOP/2016-17/77,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6461271.0,2,180,0,0,0,0,0,0,0,0,0.0046042085997455295,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1613_8,2017_BTC_1613_8,TN-109/8,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9989687.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1613_7,2017_BTC_1613_7,TN-109/7,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6520946.0,2,180,0,0,0,0,0,0,0,0,0.0046042085997455295,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_BTC_1315_3,2016_BTC_1315_3,BTC/SA(15-16)/RD-887,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9789245.0,2,180,0,0,0,0,0,0,0,0,0.004833662682275808,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1573_10,2017_BTC_1573_10,TN-98/10,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9799683.0,2,180,0,0,0,0,0,0,0,0,0.004833662682275808,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_3751_3,2017_BTC_3751_3,TN_136_20,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9938999.0,2,180,0,0,0,0,0,0,0,0,0.004956692881472713,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_3751_4,2017_BTC_3751_4,TN_136_21,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9998348.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1733_4,2017_BTC_1733_4,TN_136_4,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9987463.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1652_12,2017_BTC_1652_12,BTC/AOP/2016-17/44,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9899494.0,2,180,0,0,0,0,0,0,0,0,0.004862113959741343,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_2338_15,2017_BTC_2338_15,TN_190_15,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9883555.0,2,180,0,0,0,0,0,0,0,0,0.004862113959741343,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1652_8,2017_BTC_1652_8,BTC/AOP/2016-17/40,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9897006.0,2,180,0,0,0,0,0,0,0,0,0.004862113959741343,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_2338_9,2017_BTC_2338_9,TN_190_9,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9995142.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_2338_10,2017_BTC_2338_10,TN_190_10,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9798136.0,2,180,0,0,0,0,0,0,0,0,0.004833662682275808,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_1,2017_BTC_1727_1,BTC/AOP/2016-17/82,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6539881.0,2,180,0,0,0,0,0,0,0,0,0.0046042085997455295,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1604_2,2017_BTC_1604_2,TN-105/2,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9997079.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_3751_1,2017_BTC_3751_1,TN_136_18,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9982135.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_31,2017_BTC_1727_31,BTC/AOP/2016-17/112,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9987980.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_2189_2,2017_BTC_2189_2,TN_176_2,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9987955.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_2189_3,2017_BTC_2189_3,TN_176_3,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9979871.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_2189_4,2017_BTC_2189_4,TN_176_4,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9988401.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_2189_5,2017_BTC_2189_5,TN_176_5,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9983915.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_2189_6,2017_BTC_2189_6,TN_176_6,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9984626.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_24,2017_BTC_1727_24,BTC/AOP/2016-17/105,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9980000.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_30,2017_BTC_1727_30,BTC/AOP/2016-17/111,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9998999.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_29,2017_BTC_1727_29,BTC/AOP/2016-17/110,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9972933.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_32,2017_BTC_1727_32,BTC/AOP/2016-17/113,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9989992.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_23,2017_BTC_1727_23,BTC/AOP/2016-17/104,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9940000.0,2,180,0,0,0,0,0,0,0,0,0.004956692881472713,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1613_2,2017_BTC_1613_2,TN-109/2,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9958000.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_2189_1,2017_BTC_2189_1,TN_176_1,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9989956.0,2,180,0,0,0,0,0,0,0,0,0.004608264149802421,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_22,2017_BTC_1727_22,BTC/AOP/2016-17/103,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9899999.0,2,180,0,0,0,0,0,0,0,0,0.004862113959741343,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1605_3,2017_BTC_1605_3,BTC/SA(15-16)/RD-887,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9789245.0,2,180,0,0,0,0,0,0,0,0,0.004833662682275808,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_21,2017_BTC_1727_21,BTC/AOP/2016-17/102,Bodoland Territorial Council-PWD,Civil Works,Open Tender,9870000.0,2,180,0,0,0,0,0,0,0,0,0.004862113959741343,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_DoWR_1617_1,2017_DoWR_1617_1,Installation of Solar Power Plant at AWRMI.,Department of Water Resources,Civil Works,Open Tender,7947670.0,2,180,0,0,0,0,0,0,0,0,0.004427552305250604,0.07,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1659_21,2017_BTC_1659_21,BTC/AOP/2016-17/78,Bodoland Territorial Council-PWD,Civil Works,Open Tender,8855958.0,2,180,0,0,0,0,0,0,0,0,0.003852486653220244,0.06,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1604_3,2017_BTC_1604_3,TN-105/3,Bodoland Territorial Council-PWD,Civil Works,Open Tender,8993479.0,2,180,0,0,0,0,0,0,0,0,0.004048353681900596,0.06,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_3750_1,2017_BTC_3750_1,TN_299_1,Bodoland Territorial Council-PWD,Civil Works,Open Tender,8924100.0,2,180,0,0,0,0,0,0,0,0,0.003852486653220244,0.06,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1877_2,2017_BTC_1877_2,TN_145_2,Bodoland Territorial Council-PWD,Civil Works,Open Tender,8958737.0,2,180,0,0,0,0,0,0,0,0,0.003852486653220244,0.06,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_2189_10,2017_BTC_2189_10,TN_176_10,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7724966.0,2,180,0,0,0,0,0,0,0,0,0.004252162168033924,0.06,🟢 Low,No specific flags triggered
ocds-kjhdrl-2016_DoWR_1438_1,2016_DoWR_1438_1,Sullungpk4,Department of Water Resources,Civil Works,Open Tender,7276007.0,2,180,0,0,0,0,0,0,0,0,0.004033639920779097,0.06,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1727_9,2017_BTC_1727_9,BTC/AOP/2016-17/90,Bodoland Territorial Council-PWD,Civil Works,Open Tender,8765418.0,2,180,0,0,0,0,0,0,0,0,0.004071068786049792,0.06,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1604_11,2017_BTC_1604_11,TN-105/11,Bodoland Territorial Council-PWD,Civil Works,Open Tender,7750343.0,2,180,0,0,0,0,0,0,0,0,0.004252162168033924,0.06,🟢 Low,No specific flags triggered
ocds-kjhdrl-2017_BTC_1714_4,2017_BTC_1714_4,TN_128_4,Bodoland Territorial Council-PWD,Civil Works,Open Tender,6833717.0,2,180,0,0,0,0,0,0,0,0,0.003505213357783532,0.05,🟢 Low,No specific flags triggered
